pokemon_id,species_id,pokedex_number,identifier,name_zh,name_en,name_ja,species_name_zh,species_name_en,species_name_ja,genus_zh,height_m,weight_kg,base_experience,generation_id,capture_rate,gender_rate,is_baby,is_legendary,is_mythical,is_default,is_mega,form_identifier,form_name_zh,type1_zh,type2_zh,hp,attack,defense,special_attack,special_defense,speed,total,mega_form_count,ability1_zh,ability1_en,ability1_hidden,ability2_zh,ability2_en,ability2_hidden,hidden_ability_zh,hidden_ability_en
583,583,583,vanillish,多多冰,Vanillish,バニリッチ,多多冰,Vanillish,バニリッチ,冰雪寶可夢,1.1,41.0,138,5,120,4,False,False,False,True,False,,,冰,,51,65,65,80,75,59,395,0,冰凍之軀,Ice Body,False,雪隱,Snow Cloak,False,碎裂鎧甲,Weak Armor
584,584,584,vanilluxe,雙倍多多冰,Vanilluxe,バイバニラ,雙倍多多冰,Vanilluxe,バイバニラ,暴風雪寶可夢,1.3,57.5,241,5,45,4,False,False,False,True,False,,,冰,,71,95,85,110,95,79,535,0,冰凍之軀,Ice Body,False,降雪,Snow Warning,False,碎裂鎧甲,Weak Armor
587,587,587,emolga,電飛鼠,Emolga,エモンガ,電飛鼠,Emolga,エモンガ,飛鼠寶可夢,0.4,5.0,150,5,200,4,False,False,False,True,False,,,電,飛行,55,75,60,75,60,103,428,0,靜電,Static,False,,,,電氣引擎,Motor Drive
588,588,588,karrablast,蓋蓋蟲,Karrablast,カブルモ,蓋蓋蟲,Karrablast,カブルモ,啃咬寶可夢,0.5,5.9,63,5,200,4,False,False,False,True,False,,,蟲,,50,75,45,40,45,60,315,0,蟲之預感,Swarm,False,蛻皮,Shed Skin,False,無防守,No Guard
589,589,589,escavalier,騎士蝸牛,Escavalier,シュバルゴ,騎士蝸牛,Escavalier,シュバルゴ,騎兵寶可夢,1.0,33.0,173,5,75,4,False,False,False,True,False,,,蟲,鋼,70,135,105,60,105,20,495,0,蟲之預感,Swarm,False,硬殼盔甲,Shell Armor,False,防塵,Overcoat
590,590,590,foongus,哎呀球菇,Foongus,タマゲタケ,哎呀球菇,Foongus,タマゲタケ,蘑菇寶可夢,0.2,1.0,59,5,190,4,False,False,False,True,False,,,草,毒,69,55,45,55,55,15,294,0,孢子,Effect Spore,False,,,,再生力,Regenerator
591,591,591,amoonguss,敗露球菇,Amoonguss,モロバレル,敗露球菇,Amoonguss,モロバレル,蘑菇寶可夢,0.6,10.5,162,5,75,4,False,False,False,True,False,,,草,毒,114,85,70,85,80,30,464,0,孢子,Effect Spore,False,,,,再生力,Regenerator
594,594,594,alomomola,保母曼波,Alomomola,ママンボウ,保母曼波,Alomomola,ママンボウ,看護寶可夢,1.2,31.6,165,5,75,4,False,False,False,True,False,,,水,,165,75,80,40,45,65,470,0,治癒之心,Healer,False,濕潤之軀,Hydration,False,再生力,Regenerator
595,595,595,joltik,電電蟲,Joltik,バチュル,電電蟲,Joltik,バチュル,吸附寶可夢,0.1,0.6,64,5,190,4,False,False,False,True,False,,,蟲,電,50,47,50,57,50,65,319,0,複眼,Compound Eyes,False,緊張感,Unnerve,False,蟲之預感,Swarm
596,596,596,galvantula,電蜘蛛,Galvantula,デンチュラ,電蜘蛛,Galvantula,デンチュラ,電蜘蛛寶可夢,0.8,14.3,165,5,75,4,False,False,False,True,False,,,蟲,電,70,77,60,97,60,108,472,0,複眼,Compound Eyes,False,緊張感,Unnerve,False,蟲之預感,Swarm
597,597,597,ferroseed,種子鐵球,Ferroseed,テッシード,種子鐵球,Ferroseed,テッシード,刺果寶可夢,0.6,18.8,61,5,255,4,False,False,False,True,False,,,草,鋼,44,50,91,24,86,10,305,0,鐵刺,Iron Barbs,False,,,,,
598,598,598,ferrothorn,堅果啞鈴,Ferrothorn,ナットレイ,堅果啞鈴,Ferrothorn,ナットレイ,刺球寶可夢,1.0,110.0,171,5,90,4,False,False,False,True,False,,,草,鋼,74,94,131,54,116,20,489,0,鐵刺,Iron Barbs,False,,,,危險預知,Anticipation
599,599,599,klink,齒輪兒,Klink,ギアル,齒輪兒,Klink,ギアル,齒輪寶可夢,0.3,21.0,60,5,130,-1,False,False,False,True,False,,,鋼,,40,55,70,45,60,30,300,0,正電,Plus,False,負電,Minus,False,恆淨之軀,Clear Body
600,600,600,klang,齒輪組,Klang,ギギアル,齒輪組,Klang,ギギアル,齒輪寶可夢,0.6,51.0,154,5,60,-1,False,False,False,True,False,,,鋼,,60,80,95,70,85,50,440,0,正電,Plus,False,負電,Minus,False,恆淨之軀,Clear Body
601,601,601,klinklang,齒輪怪,Klinklang,ギギギアル,齒輪怪,Klinklang,ギギギアル,齒輪寶可夢,0.6,81.0,234,5,30,-1,False,False,False,True,False,,,鋼,,60,100,115,70,85,90,520,0,正電,Plus,False,負電,Minus,False,恆淨之軀,Clear Body
602,602,602,tynamo,麻麻小魚,Tynamo,シビシラス,麻麻小魚,Tynamo,シビシラス,電魚寶可夢,0.2,0.3,55,5,190,4,False,False,False,True,False,,,電,,35,55,40,45,40,60,275,0,飄浮,Levitate,False,,,,,
603,603,603,eelektrik,麻麻鰻,Eelektrik,シビビール,麻麻鰻,Eelektrik,シビビール,電魚寶可夢,1.2,22.0,142,5,60,4,False,False,False,True,False,,,電,,65,85,70,75,70,40,405,0,飄浮,Levitate,False,,,,,
604,604,604,eelektross,麻麻鰻魚王,Eelektross,シビルドン,麻麻鰻魚王,Eelektross,シビルドン,電魚寶可夢,2.1,80.5,232,5,30,4,False,False,False,True,False,,,電,,85,115,80,105,80,50,515,1,飄浮,Levitate,False,,,,,
605,605,605,elgyem,小灰怪,Elgyem,リグレー,小灰怪,Elgyem,リグレー,腦寶可夢,0.5,9.0,67,5,255,4,False,False,False,True,False,,,超能力,,55,55,55,85,55,30,335,0,心靈感應,Telepathy,False,同步,Synchronize,False,分析,Analytic
606,606,606,beheeyem,大宇怪,Beheeyem,オーベム,大宇怪,Beheeyem,オーベム,腦寶可夢,1.0,34.5,170,5,90,4,False,False,False,True,False,,,超能力,,75,75,75,125,95,40,485,0,心靈感應,Telepathy,False,同步,Synchronize,False,分析,Analytic
607,607,607,litwick,燭光靈,Litwick,ヒトモシ,燭光靈,Litwick,ヒトモシ,蠟燭寶可夢,0.3,3.1,55,5,190,4,False,False,False,True,False,,,幽靈,火,50,30,55,65,55,20,275,0,引火,Flash Fire,False,火焰之軀,Flame Body,False,穿透,Infiltrator
608,608,608,lampent,燈火幽靈,Lampent,ランプラー,燈火幽靈,Lampent,ランプラー,油燈寶可夢,0.6,13.0,130,5,90,4,False,False,False,True,False,,,幽靈,火,60,40,60,95,60,55,370,0,引火,Flash Fire,False,火焰之軀,Flame Body,False,穿透,Infiltrator
609,609,609,chandelure,水晶燈火靈,Chandelure,シャンデラ,水晶燈火靈,Chandelure,シャンデラ,引誘寶可夢,1.0,34.3,234,5,45,4,False,False,False,True,False,,,幽靈,火,60,55,90,145,90,80,520,1,引火,Flash Fire,False,火焰之軀,Flame Body,False,穿透,Infiltrator
610,610,610,axew,牙牙,Axew,キバゴ,牙牙,Axew,キバゴ,牙寶可夢,0.6,18.0,64,5,75,4,False,False,False,True,False,,,龍,,46,87,60,30,40,57,320,0,鬥爭心,Rivalry,False,破格,Mold Breaker,False,緊張感,Unnerve
611,611,611,fraxure,斧牙龍,Fraxure,オノンド,斧牙龍,Fraxure,オノンド,顎斧寶可夢,1.0,36.0,144,5,60,4,False,False,False,True,False,,,龍,,66,117,70,40,50,67,410,0,鬥爭心,Rivalry,False,破格,Mold Breaker,False,緊張感,Unnerve
612,612,612,haxorus,雙斧戰龍,Haxorus,オノノクス,雙斧戰龍,Haxorus,オノノクス,顎斧寶可夢,1.8,105.5,243,5,45,4,False,False,False,True,False,,,龍,,76,147,90,60,70,97,540,0,鬥爭心,Rivalry,False,破格,Mold Breaker,False,緊張感,Unnerve
613,613,613,cubchoo,噴嚏熊,Cubchoo,クマシュン,噴嚏熊,Cubchoo,クマシュン,結冰寶可夢,0.5,8.5,61,5,120,4,False,False,False,True,False,,,冰,,55,70,40,60,40,40,305,0,雪隱,Snow Cloak,False,撥雪,Slush Rush,False,膽怯,Rattled
614,614,614,beartic,凍原熊,Beartic,ツンベアー,凍原熊,Beartic,ツンベアー,凍結寶可夢,2.6,260.0,177,5,60,4,False,False,False,True,False,,,冰,,95,130,80,70,80,50,505,0,雪隱,Snow Cloak,False,撥雪,Slush Rush,False,悠游自如,Swift Swim
615,615,615,cryogonal,幾何雪花,Cryogonal,フリージオ,幾何雪花,Cryogonal,フリージオ,結晶寶可夢,1.1,148.0,180,5,25,-1,False,False,False,True,False,,,冰,,80,50,50,95,135,105,515,0,飄浮,Levitate,False,,,,,
616,616,616,shelmet,小嘴蝸,Shelmet,チョボマキ,小嘴蝸,Shelmet,チョボマキ,蝸牛寶可夢,0.4,7.7,61,5,200,4,False,False,False,True,False,,,蟲,,50,40,85,40,65,25,305,0,濕潤之軀,Hydration,False,硬殼盔甲,Shell Armor,False,防塵,Overcoat
617,617,617,accelgor,敏捷蟲,Accelgor,アギルダー,敏捷蟲,Accelgor,アギルダー,脫殼寶可夢,0.8,25.3,173,5,75,4,False,False,False,True,False,,,蟲,,80,70,40,100,60,145,495,0,濕潤之軀,Hydration,False,黏著,Sticky Hold,False,輕裝,Unburden
618,618,618,stunfisk,泥巴魚,Stunfisk,マッギョ,泥巴魚,Stunfisk,マッギョ,陷阱寶可夢,0.7,11.0,165,5,75,4,False,False,False,True,False,,,地面,電,109,66,84,81,99,32,471,0,靜電,Static,False,柔軟,Limber,False,沙隱,Sand Veil
619,619,619,mienfoo,功夫鼬,Mienfoo,コジョフー,功夫鼬,Mienfoo,コジョフー,武術寶可夢,0.9,20.0,70,5,180,4,False,False,False,True,False,,,格鬥,,45,85,50,55,50,65,350,0,精神力,Inner Focus,False,再生力,Regenerator,False,捨身,Reckless
620,620,620,mienshao,師父鼬,Mienshao,コジョンド,師父鼬,Mienshao,コジョンド,武術寶可夢,1.4,35.5,179,5,45,4,False,False,False,True,False,,,格鬥,,65,125,60,95,60,105,510,0,精神力,Inner Focus,False,再生力,Regenerator,False,捨身,Reckless
621,621,621,druddigon,赤面龍,Druddigon,クリムガン,赤面龍,Druddigon,クリムガン,洞穴寶可夢,1.6,139.0,170,5,45,4,False,False,False,True,False,,,龍,,77,120,90,60,90,48,485,0,粗糙皮膚,Rough Skin,False,強行,Sheer Force,False,破格,Mold Breaker
622,622,622,golett,泥偶小人,Golett,ゴビット,泥偶小人,Golett,ゴビット,魔像寶可夢,1.0,92.0,61,5,190,-1,False,False,False,True,False,,,地面,幽靈,59,74,50,35,50,35,303,0,鐵拳,Iron Fist,False,笨拙,Klutz,False,無防守,No Guard
623,623,623,golurk,泥偶巨人,Golurk,ゴルーグ,泥偶巨人,Golurk,ゴルーグ,魔像寶可夢,2.8,330.0,169,5,90,-1,False,False,False,True,False,,,地面,幽靈,89,124,80,55,80,55,483,1,鐵拳,Iron Fist,False,笨拙,Klutz,False,無防守,No Guard
624,624,624,pawniard,駒刀小兵,Pawniard,コマタナ,駒刀小兵,Pawniard,コマタナ,利器寶可夢,0.5,10.2,68,5,120,4,False,False,False,True,False,,,惡,鋼,45,85,70,40,40,60,340,0,不服輸,Defiant,False,精神力,Inner Focus,False,壓迫感,Pressure
625,625,625,bisharp,劈斬司令,Bisharp,キリキザン,劈斬司令,Bisharp,キリキザン,刀刃寶可夢,1.6,70.0,172,5,45,4,False,False,False,True,False,,,惡,鋼,65,125,100,60,70,70,490,0,不服輸,Defiant,False,精神力,Inner Focus,False,壓迫感,Pressure
626,626,626,bouffalant,爆炸頭水牛,Bouffalant,バッフロン,爆炸頭水牛,Bouffalant,バッフロン,頭錘牛寶可夢,1.6,94.6,172,5,45,4,False,False,False,True,False,,,一般,,95,110,95,40,95,55,490,0,捨身,Reckless,False,食草,Sap Sipper,False,隔音,Soundproof
627,627,627,rufflet,毛頭小鷹,Rufflet,ワシボン,毛頭小鷹,Rufflet,ワシボン,雛鷹寶可夢,0.5,10.5,70,5,190,0,False,False,False,True,False,,,一般,飛行,70,83,50,37,50,60,350,0,銳利目光,Keen Eye,False,強行,Sheer Force,False,活力,Hustle
628,628,628,braviary,勇士雄鷹,Braviary,ウォーグル,勇士雄鷹,Braviary,ウォーグル,勇猛寶可夢,1.5,41.0,179,5,60,0,False,False,False,True,False,,,一般,飛行,100,123,75,57,75,80,510,0,銳利目光,Keen Eye,False,強行,Sheer Force,False,不服輸,Defiant
629,629,629,vullaby,禿鷹丫頭,Vullaby,バルチャイ,禿鷹丫頭,Vullaby,バルチャイ,尿布寶可夢,0.5,9.0,74,5,190,8,False,False,False,True,False,,,惡,飛行,70,55,75,45,65,60,370,0,健壯胸肌,Big Pecks,False,防塵,Overcoat,False,碎裂鎧甲,Weak Armor
630,630,630,mandibuzz,禿鷹娜,Mandibuzz,バルジーナ,禿鷹娜,Mandibuzz,バルジーナ,骨鷹寶可夢,1.2,39.5,179,5,60,8,False,False,False,True,False,,,惡,飛行,110,65,105,55,95,80,510,0,健壯胸肌,Big Pecks,False,防塵,Overcoat,False,碎裂鎧甲,Weak Armor
631,631,631,heatmor,熔蟻獸,Heatmor,クイタラン,熔蟻獸,Heatmor,クイタラン,食蟻獸寶可夢,1.4,58.0,169,5,90,4,False,False,False,True,False,,,火,,85,97,66,105,66,65,484,0,貪吃鬼,Gluttony,False,引火,Flash Fire,False,白色煙霧,White Smoke
632,632,632,durant,鐵蟻,Durant,アイアント,鐵蟻,Durant,アイアント,鐵蟻寶可夢,0.3,33.0,169,5,90,4,False,False,False,True,False,,,蟲,鋼,58,109,112,48,48,109,484,0,蟲之預感,Swarm,False,活力,Hustle,False,懶惰,Truant
633,633,633,deino,單首龍,Deino,モノズ,單首龍,Deino,モノズ,粗魯寶可夢,0.8,17.3,60,5,45,4,False,False,False,True,False,,,惡,龍,52,65,50,45,50,38,300,0,活力,Hustle,False,,,,,
634,634,634,zweilous,雙首暴龍,Zweilous,ジヘッド,雙首暴龍,Zweilous,ジヘッド,粗暴寶可夢,1.4,50.0,147,5,45,4,False,False,False,True,False,,,惡,龍,72,85,70,65,70,58,420,0,活力,Hustle,False,,,,,
635,635,635,hydreigon,三首惡龍,Hydreigon,サザンドラ,三首惡龍,Hydreigon,サザンドラ,凶暴寶可夢,1.8,160.0,270,5,45,4,False,False,False,True,False,,,惡,龍,92,105,90,125,90,98,600,0,飄浮,Levitate,False,,,,,
636,636,636,larvesta,燃燒蟲,Larvesta,メラルバ,燃燒蟲,Larvesta,メラルバ,火炬寶可夢,1.1,28.8,72,5,45,4,False,False,False,True,False,,,蟲,火,55,85,55,50,55,60,360,0,火焰之軀,Flame Body,False,,,,蟲之預感,Swarm
637,637,637,volcarona,火神蛾,Volcarona,ウルガモス,火神蛾,Volcarona,ウルガモス,太陽寶可夢,1.6,46.0,248,5,15,4,False,False,False,True,False,,,蟲,火,85,60,65,135,105,100,550,0,火焰之軀,Flame Body,False,,,,蟲之預感,Swarm
638,638,638,cobalion,勾帕路翁,Cobalion,コバルオン,勾帕路翁,Cobalion,コバルオン,鐵心寶可夢,2.1,250.0,261,5,3,-1,False,True,False,True,False,,,鋼,格鬥,91,90,129,90,72,108,580,0,正義之心,Justified,False,,,,,
639,639,639,terrakion,代拉基翁,Terrakion,テラキオン,代拉基翁,Terrakion,テラキオン,岩窟寶可夢,1.9,260.0,261,5,3,-1,False,True,False,True,False,,,岩石,格鬥,91,129,90,72,90,108,580,0,正義之心,Justified,False,,,,,
640,640,640,virizion,畢力吉翁,Virizion,ビリジオン,畢力吉翁,Virizion,ビリジオン,草原寶可夢,2.0,200.0,261,5,3,-1,False,True,False,True,False,,,草,格鬥,91,90,72,90,129,108,580,0,正義之心,Justified,False,,,,,
643,643,643,reshiram,萊希拉姆,Reshiram,レシラム,萊希拉姆,Reshiram,レシラム,白陽寶可夢,3.2,330.0,306,5,3,-1,False,True,False,True,False,,,龍,火,100,120,100,150,120,90,680,0,渦輪火焰,Turboblaze,False,,,,,
644,644,644,zekrom,捷克羅姆,Zekrom,ゼクロム,捷克羅姆,Zekrom,ゼクロム,黑陰寶可夢,2.9,345.0,306,5,3,-1,False,True,False,True,False,,,龍,電,100,150,120,120,100,90,680,0,兆級電壓,Teravolt,False,,,,,
646,646,646,kyurem,酋雷姆,Kyurem,キュレム,酋雷姆,Kyurem,キュレム,境界寶可夢,3.0,325.0,297,5,3,-1,False,True,False,True,False,,酋雷姆的樣子,龍,冰,125,130,90,130,90,95,660,0,壓迫感,Pressure,False,,,,,
650,650,650,chespin,哈力栗,Chespin,ハリマロン,哈力栗,Chespin,ハリマロン,刺栗寶可夢,0.4,9.0,63,6,45,1,False,False,False,True,False,,,草,,56,61,65,48,45,38,313,0,茂盛,Overgrow,False,,,,防彈,Bulletproof
651,651,651,quilladin,胖胖哈力,Quilladin,ハリボーグ,胖胖哈力,Quilladin,ハリボーグ,刺鎧寶可夢,0.7,29.0,142,6,45,1,False,False,False,True,False,,,草,,61,78,95,56,58,57,405,0,茂盛,Overgrow,False,,,,防彈,Bulletproof
652,652,652,chesnaught,布里卡隆,Chesnaught,ブリガロン,布里卡隆,Chesnaught,ブリガロン,刺鎧寶可夢,1.6,90.0,239,6,45,1,False,False,False,True,False,,,草,格鬥,88,107,122,74,75,64,530,1,茂盛,Overgrow,False,,,,防彈,Bulletproof
653,653,653,fennekin,火狐狸,Fennekin,フォッコ,火狐狸,Fennekin,フォッコ,狐狸寶可夢,0.4,9.4,61,6,45,1,False,False,False,True,False,,,火,,40,45,40,62,60,60,307,0,猛火,Blaze,False,,,,魔術師,Magician
654,654,654,braixen,長尾火狐,Braixen,テールナー,長尾火狐,Braixen,テールナー,狐狸寶可夢,1.0,14.5,143,6,45,1,False,False,False,True,False,,,火,,59,59,58,90,70,73,409,0,猛火,Blaze,False,,,,魔術師,Magician
655,655,655,delphox,妖火紅狐,Delphox,マフォクシー,妖火紅狐,Delphox,マフォクシー,狐狸寶可夢,1.5,39.0,240,6,45,1,False,False,False,True,False,,,火,超能力,75,69,72,114,100,104,534,1,猛火,Blaze,False,,,,魔術師,Magician
656,656,656,froakie,呱呱泡蛙,Froakie,ケロマツ,呱呱泡蛙,Froakie,ケロマツ,泡蛙寶可夢,0.3,7.0,63,6,45,1,False,False,False,True,False,,,水,,41,56,40,62,44,71,314,0,激流,Torrent,False,,,,變幻自如,Protean
657,657,657,frogadier,呱頭蛙,Frogadier,ゲコガシラ,呱頭蛙,Frogadier,ゲコガシラ,泡蛙寶可夢,0.6,10.9,142,6,45,1,False,False,False,True,False,,,水,,54,63,52,83,56,97,405,0,激流,Torrent,False,,,,變幻自如,Protean
658,658,658,greninja,甲賀忍蛙,Greninja,ゲッコウガ,甲賀忍蛙,Greninja,ゲッコウガ,忍者寶可夢,1.5,40.0,239,6,45,1,False,False,False,True,False,,,水,惡,72,95,67,103,71,122,530,1,激流,Torrent,False,,,,變幻自如,Protean
659,659,659,bunnelby,掘掘兔,Bunnelby,ホルビー,掘掘兔,Bunnelby,ホルビー,挖洞寶可夢,0.4,5.0,47,6,255,4,False,False,False,True,False,,,一般,,38,36,38,32,36,57,237,0,撿拾,Pickup,False,頰囊,Cheek Pouch,False,大力士,Huge Power
660,660,660,diggersby,掘地兔,Diggersby,ホルード,掘地兔,Diggersby,ホルード,挖洞寶可夢,1.0,42.4,148,6,127,4,False,False,False,True,False,,,一般,地面,85,56,77,50,77,78,423,0,撿拾,Pickup,False,頰囊,Cheek Pouch,False,大力士,Huge Power
661,661,661,fletchling,小箭雀,Fletchling,ヤヤコマ,小箭雀,Fletchling,ヤヤコマ,知更鳥寶可夢,0.3,1.7,56,6,255,4,False,False,False,True,False,,,一般,飛行,45,50,43,40,38,62,278,0,健壯胸肌,Big Pecks,False,,,,疾風之翼,Gale Wings
662,662,662,fletchinder,火箭雀,Fletchinder,ヒノヤコマ,火箭雀,Fletchinder,ヒノヤコマ,火花寶可夢,0.7,16.0,134,6,120,4,False,False,False,True,False,,,火,飛行,62,73,55,56,52,84,382,0,火焰之軀,Flame Body,False,,,,疾風之翼,Gale Wings
663,663,663,talonflame,烈箭鷹,Talonflame,ファイアロー,烈箭鷹,Talonflame,ファイアロー,烈火寶可夢,1.2,24.5,175,6,45,4,False,False,False,True,False,,,火,飛行,78,81,71,74,69,126,499,0,火焰之軀,Flame Body,False,,,,疾風之翼,Gale Wings
667,667,667,litleo,小獅獅,Litleo,シシコ,小獅獅,Litleo,シシコ,幼獅寶可夢,0.6,13.5,74,6,220,7,False,False,False,True,False,,,火,一般,62,50,58,73,54,72,369,0,鬥爭心,Rivalry,False,緊張感,Unnerve,False,自信過度,Moxie
672,672,672,skiddo,坐騎小羊,Skiddo,メェークル,坐騎小羊,Skiddo,メェークル,坐騎寶可夢,0.9,31.0,70,6,200,4,False,False,False,True,False,,,草,,66,65,48,62,57,52,350,0,食草,Sap Sipper,False,,,,草之毛皮,Grass Pelt
673,673,673,gogoat,坐騎山羊,Gogoat,ゴーゴート,坐騎山羊,Gogoat,ゴーゴート,坐騎寶可夢,1.7,91.0,186,6,45,4,False,False,False,True,False,,,草,,123,100,62,97,81,68,531,0,食草,Sap Sipper,False,,,,草之毛皮,Grass Pelt
674,674,674,pancham,頑皮熊貓,Pancham,ヤンチャム,頑皮熊貓,Pancham,ヤンチャム,頑皮寶可夢,0.6,8.0,70,6,220,4,False,False,False,True,False,,,格鬥,,67,82,62,46,48,43,348,0,鐵拳,Iron Fist,False,破格,Mold Breaker,False,膽量,Scrappy
675,675,675,pangoro,流氓熊貓,Pangoro,ゴロンダ,流氓熊貓,Pangoro,ゴロンダ,惡顏寶可夢,2.1,136.0,173,6,65,4,False,False,False,True,False,,,格鬥,惡,95,124,78,69,71,58,495,0,鐵拳,Iron Fist,False,破格,Mold Breaker,False,膽量,Scrappy
677,677,677,espurr,妙喵,Espurr,ニャスパー,妙喵,Espurr,ニャスパー,自制寶可夢,0.3,3.5,71,6,190,4,False,False,False,True,False,,,超能力,,62,48,54,63,60,68,355,0,銳利目光,Keen Eye,False,穿透,Infiltrator,False,我行我素,Own Tempo
679,679,679,honedge,獨劍鞘,Honedge,ヒトツキ,獨劍鞘,Honedge,ヒトツキ,刀劍寶可夢,0.8,2.0,65,6,180,4,False,False,False,True,False,,,鋼,幽靈,45,80,100,35,37,28,325,0,無防守,No Guard,False,,,,,
680,680,680,doublade,雙劍鞘,Doublade,ニダンギル,雙劍鞘,Doublade,ニダンギル,刀劍寶可夢,0.8,4.5,157,6,90,4,False,False,False,True,False,,,鋼,幽靈,59,110,150,45,49,35,448,0,無防守,No Guard,False,,,,,
682,682,682,spritzee,粉香香,Spritzee,シュシュプ,粉香香,Spritzee,シュシュプ,香水寶可夢,0.2,0.5,68,6,200,4,False,False,False,True,False,,,妖精,,78,52,60,63,65,23,341,0,治癒之心,Healer,False,,,,芳香幕,Aroma Veil
683,683,683,aromatisse,芳香精,Aromatisse,フレフワン,芳香精,Aromatisse,フレフワン,芳香寶可夢,0.8,15.5,162,6,140,4,False,False,False,True,False,,,妖精,,101,72,72,99,89,29,462,0,治癒之心,Healer,False,,,,芳香幕,Aroma Veil
684,684,684,swirlix,綿綿泡芙,Swirlix,ペロッパフ,綿綿泡芙,Swirlix,ペロッパフ,棉花糖寶可夢,0.4,3.5,68,6,200,4,False,False,False,True,False,,,妖精,,62,48,66,59,57,49,341,0,甜幕,Sweet Veil,False,,,,輕裝,Unburden
685,685,685,slurpuff,胖甜妮,Slurpuff,ペロリーム,胖甜妮,Slurpuff,ペロリーム,泡沫奶油寶可夢,0.8,5.0,168,6,140,4,False,False,False,True,False,,,妖精,,82,80,86,85,75,72,480,0,甜幕,Sweet Veil,False,,,,輕裝,Unburden
686,686,686,inkay,好啦魷,Inkay,マーイーカ,好啦魷,Inkay,マーイーカ,回轉寶可夢,0.4,3.5,58,6,190,4,False,False,False,True,False,,,惡,超能力,53,54,53,37,46,45,288,0,唱反調,Contrary,False,吸盤,Suction Cups,False,穿透,Infiltrator
687,687,687,malamar,烏賊王,Malamar,カラマネロ,烏賊王,Malamar,カラマネロ,倒轉寶可夢,1.5,47.0,169,6,80,4,False,False,False,True,False,,,惡,超能力,86,92,88,68,75,73,482,1,唱反調,Contrary,False,吸盤,Suction Cups,False,穿透,Infiltrator
